省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,比島戦没者の碑,外国フィリピン共和国ルソン島ラグナ州,外国フィリピン共和国ルソン島ラグナ州,23155800,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,23155800,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,中部太平洋戦没者の碑,外国アメリカ（自治領）北マリアナ連邦サイパン島マッピ,外国アメリカ（自治領）北マリアナ連邦サイパン島マッピ,6777000,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,6777000,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,沖縄戦没者墓苑,沖縄県糸満市摩文仁ハンタ上原,沖縄県糸満市摩文仁ハンタ上原,40208205,-,0,0,-,-,-,-,-,-,-,その他,1,40.92,40.92,13537000,0,その他,ＲＣ,1,40.92,40.92,13537000,2008.3.5,新築,25046,26646159,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,南太平洋戦没者の碑,外国パプアニューギニア国東ニューブリテン州ラバウル市,外国パプアニューギニア国東ニューブリテン州ラバウル市,42481155,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,42481155,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,ビルマ平和記念碑,外国ミャンマー連邦ヤンゴン市,外国ミャンマー連邦ヤンゴン市,43431409,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,43431409,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,ニューギニア戦没者の碑,外国パプアニューギニア国東セピック州ウエワク市,外国パプアニューギニア国東セピック州ウエワク市,55179855,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,55179855,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,ボルネオ戦没者の碑,外国マレーシア国サバ州ラブアン島,外国マレーシア国サバ州ラブアン島,74026265,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,74026265,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,東太平洋戦没者の碑,外国マーシャル共和国マジュロ島,外国マーシャル共和国マジュロ島,67040036,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,67040036,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,西太平洋戦没者の碑,外国パラオ共和国ペリリュー島,外国パラオ共和国ペリリュー島,53494919,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,53494919,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,北太平洋戦没者の碑,外国アメリカ合衆国アラスカ州アッツ島,外国アメリカ合衆国アラスカ州アッツ島,35376654,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,35376654,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,インド平和記念碑,外国インドマニプール州,外国インドマニプール州,14067708,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,14067708,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,第二次世界大戦慰霊碑,外国インドネシア共和国パプア州ビアク島,外国インドネシア共和国パプア州ビアク島,63916605,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,63916605,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ハバロフスク）,外国ロシア連邦ハバロフスク市,外国ロシア連邦ハバロフスク市,39708246,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,746456,38961790,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,樺太・千島戦没者慰霊碑,外国ロシア連邦サハリン州,外国ロシア連邦サハリン州,39900160,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,22680,39877480,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（クラスノヤルスク）,外国ロシア連邦クラスノヤルスク市,外国ロシア連邦クラスノヤルスク市,1780218,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1780218,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（タタールスタン）,外国ロシア連邦タタルスタン共和国エラブガ市,外国ロシア連邦タタルスタン共和国エラブガ市,1791613,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1791613,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（モンゴル）,外国モンゴル国ウランバートル市,外国モンゴル国ウランバートル市,74824206,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,74824206,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（スベルドロフスク）,外国ロシア連邦スベルドロフスク州ニジニ・タギル市,外国ロシア連邦スベルドロフスク州ニジニ・タギル市,1687075,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1687075,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ハカシア）,外国ロシア連邦ハカシア共和国チェルノゴルスク市,外国ロシア連邦ハカシア共和国チェルノゴルスク市,1878000,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1878000,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ウズベキスタン）,外国ロシア連邦ウズベキスタン共和国,外国ロシア連邦ウズベキスタン共和国,852800,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,852800,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ケメロボ）,外国ロシア連邦ケメロボ州ケメロボ市,外国ロシア連邦ケメロボ州ケメロボ市,1921605,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1921605,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（アルタイ）,外国ロシア連邦アルタイ地方ビースク市,外国ロシア連邦アルタイ地方ビースク市,1780470,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1780470,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ノボシビルスク）,外国ロシア連邦ノボシビルスク州ノボシビルスク市,外国ロシア連邦ノボシビルスク州ノボシビルスク市,1788750,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1788750,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（オレンブルク）,外国オレンブルク州オレンブルク市,外国オレンブルク州オレンブルク市,1884345,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1884345,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死没者慰霊碑（グルジア）,外国グルジア国トビリシ市,外国グルジア国トビリシ市,2262257,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,2262257,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ベロゴルスク）,外国ロシア連邦アムール州ベロゴルスク,外国ロシア連邦アムール州ベロゴルスク,2613718,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,2613718,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ザバイカル）,外国ロシア連邦ザバイカル地方チタ市,外国ロシア連邦ザバイカル地方チタ市,1800550,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1800550,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,中国帰国者定着促進センター研修所,埼玉県所沢市並木６−４−２,埼玉県所沢市並木６−４−２,517644486,庁舎等,4000.00,452400000,1983.5.31,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,23,研修施設,2,1227.35,1877.63,57487318,0,研修施設,ＲＣ,2,1184.99,1835.27,57487317,1983.12.26,新築,4813696,2943472,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,中国帰国者定着促進センター宿泊所,埼玉県所沢市並木４−１,埼玉県所沢市並木４−１,56768833,-,0,0,-,-,-,-,-,-,-,研修施設,2,1174.22,2014.50,55455668,0,研修施設,ＲＣ,2,1034.07,1874.35,52718547,1987.1.23,新築,15926,1297239,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,全国障害者総合福祉センター,東京都新宿区戸山１−４３−４４４,東京都新宿区戸山−２２−１,1816930186,庁舎等,3305.93,1351794777,1983.6.25,所属替,市街化区域,第一種中高層住居専用地域,60,300,77,医療施設,2,2029.65,7729.44,433315533,0,医療施設,ＲＣ,5,1965.44,7524.23,412858121,1984.10.1,新築,1639771,30180105,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立ハンセン病資料館,東京都東村山市青葉町４−１−１３,東京都東村山市青葉町４−１−１３,1822868995,庁舎等,11625.04,941628240,1992.6.5,所属替,市街化区域,第一種中高層住居専用地域,30,100,37,資料館,3,2654.92,4350.38,734058179,0,資料館,ＲＣ,2,1358.59,2486.24,450730317,2006.12.14,新築,3004098,144178478,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立ハンセン病資料館重監房跡地,群馬県吾妻郡草津町大字草津字沼尾原６４３,群馬県吾妻郡草津町草津６４１,599395,その他,5316.00,510336,2013.1.11,購入,非線引,都市計画用途地域指定なし,70,400,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,89059,0,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,重監房資料館,群馬県吾妻郡草津町草津４６４−１５３３,群馬県吾妻郡草津町大字草津乙６４７,222704211,庁舎等,2772.62,554944,2013.4.16,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,6,資料館,1,736.25,711.15,180255296,0,資料館,ＲＣ,1,736.25,711.15,180255296,2014.4.7,新築,2262480,39631491,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,千鳥ヶ淵戦没者墓苑納骨室,東京都千代田区三番町２,東京都千代田区三番町２,174607521,-,0,0,-,-,-,-,-,-,-,その他,1,0,737.47,160404779,0,その他,ＲＣ,0,0,737.47,160404779,2000.3.30,新設,0,14202742,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国際障害者交流センター,大阪府堺市南区茶山台１−４−１,大阪府堺市南区茶山１−８−１,2237519659,-,0,0,-,-,-,-,-,-,-,事務庁舎,1,4918.11,11917.19,1936772524,0,その他,ＲＣ,3,4918.11,11917.19,1936772524,2001.3.23,新築,6997039,293750096,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立広島原爆死没者追悼平和祈念館,広島県広島市中区中島町１,広島県広島市中区中島町１−６,1670744386,-,0,0,-,-,-,-,-,-,-,事務庁舎,1,24.89,3117.51,1426824079,0,事務庁舎,ＲＣ,1,24.89,3117.51,1426824079,2002.3.29,新築,35133724,208786583,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立長崎原爆死没者追悼平和祈念館,長崎県長崎市平野町２４００−４,長崎県長崎市平野町７−８,1502798268,-,0,0,-,-,-,-,-,-,-,事務庁舎,2,50.49,3063.15,1325907470,0,事務庁舎,ＲＣ,1,50.49,2999.58,1315366568,2002.12.20,新築,15173403,161717395,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省玉川寮宿舎,東京都世田谷区上用賀１−２８１−２,東京都世田谷区上用賀１−１８−２１,9,-,0,0,-,-,-,-,-,-,-,宿舎,1,341.61,666.9,1,0,宿舎,Ｂ,1,341.61,666.9,1,1964.6.24,新築,0,8,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省柏寮宿舎,千葉県柏市八幡町１４２１−１４０,千葉県柏市八幡町２−２０,232169773,宿舎,2150.86,180749670,1973.11.27,所管換,市街化区域,第一種低層住居専用地域,50,100,81,宿舎,2,634.23,1744.91,48435286,43,宿舎,ＲＣ,1,619.28,1729.96,48208343,1975.3.13,新築,0,2984817,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省鶴見宿舎,神奈川県横浜市鶴見区岸谷３−１５９１,神奈川県横浜市鶴見区岸谷３−１５−１６,60415083,-,0,0,-,-,-,-,-,-,-,宿舎,2,429.76,1611.60,52376781,40,宿舎,ＲＣ,1,322.32,1289.28,42521765,1985.11.28,所管換,272602,7765700,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省駒沢宿舎,東京都目黒区東が丘２−１２１７−３,東京都目黒区東が丘２−１５−７,31454883,-,0,0,-,-,-,-,-,-,-,宿舎,1,284.49,1119.36,30831739,46,宿舎,ＲＣ,1,284.49,1119.36,30831739,1989.3.31,新築,0,623144,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立職業リハビリテーションセンター,埼玉県所沢市並木４−２,埼玉県所沢市並木４−２,1384246920,庁舎等,16479.13,1384246920,1976.12.27,所管換,市街化区域,第二種住居地域,60,200,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省東村山宿舎,東京都東村山市富士見町２−７−１２,東京都東村山市富士見町２−７−１２,435037159,宿舎,2031.67,290933112,1992.12.18,所管換,市街化区域,第一種中高層住居専用地域,60,200,63,宿舎,4,654.5,2564.50,138196577,108,宿舎,ＲＣ,1,321,1276.00,66296098,1993.3.31,新築,1994580,3912890,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省小川宿舎,東京都小平市小川西町２−１９−７,東京都小平市小川西町２−１９−７,261513436,宿舎,1211.68,203925744,1989.3.31,所管換,市街化区域,第一種中高層住居専用地域,60,200,35,宿舎,4,314.45,864.01,53889208,22,宿舎,ＲＣ,1,274.78,824.34,52020044,1990.11.30,新築,898201,2800283,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省調布宿舎,東京都調布市布田４−２−５,東京都調布市布田４−２−５,19741746,-,0,0,-,-,-,-,-,-,-,宿舎,1,132.12,396.36,19122296,14,宿舎,ＲＣ,1,132.12,396.36,19122296,1990.3.31,新築,0,619450,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省杉並宿舎,東京都杉並区井草２−１５５,東京都杉並区井草２−２２−１１,39652299,-,0,0,-,-,-,-,-,-,-,宿舎,1,236,656,37860371,17,宿舎,ＲＣ,1,236,656,37860371,1993.3.31,新築,1404602,387326,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,女性と仕事の未来館,東京都港区芝５−６０１,東京都港区芝５−３５−３,315605950,-,0,0,-,-,-,-,-,-,-,資料館,1,439.52,2166.00,281698319,0,資料館,ＳＲＣ,6,439.52,2166.00,281698319,1999.10.29,新築,461177,33446454,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,産業安全会館,東京都港区芝５−６０１,東京都港区芝５−３５−１,13963920601,庁舎等,6273.10,13963920600,2001.4.1,所属替,市街化区域,商業地域,80,700,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,東京安全衛生教育センター,東京都清瀬市梅園１−４−６,東京都清瀬市梅園１−４−６,24552582,-,0,0,-,-,-,-,-,-,-,研修施設,1,1026.15,2089.82,23866307,0,研修施設,ＲＣ,2,1026.15,2089.82,23866307,2001.4.1,所属替,0,686275,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,宮城障害者職業能力開発校,宮城県仙台市青葉区台原５—１５—１,宮城県仙台市青葉区台原５−１５−１,573146792,庁舎等,12163.68,570566603,1959.12.14,所管換,市街化区域,第二種中高層住居専用地域,60,200,0,事務庁舎　外,1,145,145,2579877,0,教育施設,ＲＣ,1,145,145,2579877,1972.3.25,新築,0,312,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,神奈川障害者職業能力開発校,神奈川県相模原市南区桜台１３—１,神奈川県相模原市南区桜台１３番１,2428082117,庁舎等,28224.00,2116800000,1953.10.1,所管換,市街化区域,第一種中高層住居専用地域,60,200,12,事務庁舎　外,8,4141.00,6950.00,296583899,0,訓練施設,ＳＲＣ,2,1677.00,3776.00,138442026,1990.1.31,新築,317312,14380906,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,愛知障害者職業能力開発校,愛知県豊川市一宮町上新切３３−１４,愛知県豊川市一宮町上新切３３−１４,3,-,0,0,-,-,-,-,-,-,-,事務庁舎　外,1,14,14,1,0,その他,Ｂ,1,14,14,1,1963.3.30,新築,0,2,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,大阪障害者職業能力開発校,大阪府堺市南区城山台５—１—３,大阪府堺市南区城山台５−１−３,1793067184,庁舎等,17623.93,1110307590,1989.10.30,所管換,市街化区域,第一種中高層住居専用地域,60,200,31,事務庁舎　外,7,4070.33,11270.50,608919373,0,その他,ＲＣ,4,1434.35,5889.38,292818159,1992.3.11,新築,3825818,70014403,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,広島障害者職業能力開発校,広島県広島市南区宇品東４丁目１３５５，１３５６−２,広島県広島市南区宇品東４丁目１−２３,736605062,庁舎等,9891.62,735936528,1964.3.31,交換,市街化区域,工業地域,60,200,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,4326,664208,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,福岡障害者職業能力開発校,福岡県北九州市若松区蜑住１７２８—１,福岡県北九州市若松区蜑住１７２８−１,900119566,庁舎等,24745.50,534770859,1988.3.24,所管換,市街化調整区域,都市計画用途地域指定なし,70,400,9,事務庁舎　外,6,3923.84,9228.21,331888375,0,その他,ＲＣ,4,2108.70,6444.74,217443149,1987.3.31,所管換,1955777,31504555,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立保健医療科学院,国立保健医療科学院,埼玉県和光市南２−１５３５−２２,埼玉県和光市南２−３−６,7432816988,庁舎,30000.00,1334481261,1998.10.2,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,50,試験研究施設　外,10,5735.00,30252.00,4560439967,0,試験研究施設,ＳＲＣ,8,3062.00,16131.00,2063022243,2001.11.28,新築,18756208,1519139552,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立感染症研究所,国立感染症研究所村山庁舎,東京都武蔵村山市学園４—７—１,東京都武蔵村山市学園４丁目７−１,6740599966,庁舎等,19748.61,1244162430,1961.2.8,所属替,市街化区域,第一種中高層住居専用地域,60,200,65,試験研究施設,23,8573.32,25816.18,2882075105,0,試験研究施設,ＲＣ,0,1101.04,4670.92,1163992996,2008.8.29,新築,112864,2614249567,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立感染症研究所,厚生労働省戸山研究庁舎,東京都新宿区戸山１—２３—１,東京都新宿区戸山１丁目２３−１,9814659067,庁舎等,18123.03,6814259280,1993.3.4,所管換,市街化区域,第一種中高層住居専用地域,60,300,58,試験研究施設,6,6412.03,31740.42,2180166469,0,試験研究施設,ＲＣ,4,6227.08,31555.47,2166099931,1992.8.25,所管換,6098472,814134846,0,0,0,0,0,0,49,0
厚生労働省,一般会計,公用財産,国立感染症研究所,ハンセン病研究センター,東京都東村山市青葉町４—２—１,東京都東村山市青葉町４丁目２−１,2380428504,庁舎等,17211.38,1394121780,1997.1.1,所属替,市街化区域,第一種中高層住居専用地域,30,100,27,試験研究施設,16,3068.17,4755.03,406423034,0,試験研究施設,ＲＣ,2,556.48,1082.50,58628604,1997.1.1,所属替,239004,579644686,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立医薬品食品衛生研究所,国立医薬品食品衛生研究所,東京都世田谷区上用賀１—１８—１,東京都世田谷区上用賀１丁目１８−１,7771881964,庁舎等,28300.82,7301611561,1956.5.25,所管換,市街化区域,第二種中高層住居専用地域,60,200,37,試験研究施設,23,8267.26,21443.45,369083961,0,試験研究施設,ＲＣ,6,1559.03,7221.19,201923216,1978.3.29,新築,1028160,100158282,0,0,0,0,0,0,40,0
