省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
国土交通省,一般会計,公用財産,国土地理院,御前崎地殻活動観測場切山観測点,静岡県牧之原市切山,静岡県牧之原市切山,173506,-,0,0,-,-,-,-,-,-,-,その他,1,5.06,5.06,1,0,観測場,Ｗ,1,5.06,5.06,1,1986.11.19,新築,0,173505,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,東海機動観測基地,静岡県掛川市杉谷字鍋倉７５０−５３,静岡県掛川市,27686931,-,0,0,-,-,-,-,-,-,-,その他,2,137.69,310.37,23135028,0,庁舎,ＲＣ,3,132.25,304.93,22701924,1996.2.23,新築,0,4551903,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,姶良ＶＬＢＩ観測局,鹿児島県姶良市北山１０２２,鹿児島県姶良市北山１０２２,128921426,-,0,0,-,-,-,-,-,-,-,その他,1,182.3,182.3,21320139,0,観測所,ＲＣ,1,182.3,182.3,21320139,1997.2.10,新築,853036,106748251,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,忍路験潮場,北海道小樽市忍路１丁目４６０番地北海道大学水産学部付属忍路臨海実験所隣接地,北海道小樽市忍路１丁目４６０番地北海道大学水産学部付属忍路臨海実験所隣接地,2532641,-,0,0,-,-,-,-,-,-,-,その他,1,8.72,8.72,1,0,験潮場,Ｂ,1,8.72,8.72,1,1977.8.26,種目変更,0,2532640,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,奥尻験潮場,北海道奥尻郡奥尻町字松江,北海道奥尻郡奥尻町字松江松江港内,10136735,-,0,0,-,-,-,-,-,-,-,その他,1,32.41,32.41,6241376,0,験潮場,ＲＣ,1,32.41,32.41,6241376,1994.12.1,新築,0,3895359,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,浅虫験潮場,青森県青森市大字浅虫坂本９−９地先,青森県青森市,3310869,-,0,0,-,-,-,-,-,-,-,その他,1,12.25,12.25,1275073,0,験潮場,ＲＣ,1,12.25,12.25,1275073,1992.3.25,新築,0,2035796,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,男鹿験潮場,秋田県男鹿市戸賀塩浜字壺ヶ沢９２番地先,秋田県男鹿市戸賀字壺ヶ沢９２番地先,10371427,-,0,0,-,-,-,-,-,-,-,その他,1,16.8,16.8,7123769,0,験潮場,ＲＣ,1,16.8,16.8,7123769,1994.12.13,新築,0,3247658,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,鼠ヶ関験潮場,山形県鶴岡市鼠ヶ関字横路地内,山形県鶴岡市,2073369,-,0,0,-,-,-,-,-,-,-,その他,1,4.5,4.5,431295,0,験潮場,ＲＣ,1,4.5,4.5,431295,1981.9.9,報告洩,0,1642074,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,飛島験潮場,山形県酒田市飛島字勝浦地先,山形県酒田市,21537269,-,0,0,-,-,-,-,-,-,-,その他,1,30.25,30.25,18253459,0,験潮場,ＲＣ,1,30.25,30.25,18253459,1995.2.13,新築,0,3283810,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,相馬験潮場,福島県相馬市大字原釜字大津２６８−１,福島県相馬市原釜字大津２６８−１,47009360,-,0,0,-,-,-,-,-,-,-,その他,1,32.45,32.45,29664586,0,験潮場,ＲＣ,1,32.45,32.45,29664586,2014.11.26,新築,0,17344774,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,勝浦験潮場,千葉県勝浦市興津,千葉県勝浦市興津興津港内,1613386,-,0,0,-,-,-,-,-,-,-,その他,1,11.48,11.48,1,0,験潮場,ＲＣ,1,11.48,11.48,1,1977.8.26,種目変更,0,1613385,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,油壺験潮場,神奈川県三浦市三崎町小網代字城の内地先,神奈川県三浦市三崎町大字小網代字城の内,14738766,-,0,0,-,-,-,-,-,-,-,その他,2,17.8,17.8,12966885,0,験潮場,ＲＣ,1,12,12,12966884,1995.3.31,新築,0,1771881,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,伊東験潮場,静岡県伊東市大字富戸,静岡県伊東市,1570381,-,0,0,-,-,-,-,-,-,-,その他,1,10.5,10.5,1,0,験潮場,ＲＣ,1,10.5,10.5,1,1973.3.30,新築,0,1570380,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,田子験潮場,静岡県賀茂郡西伊豆町字田子１１０１—１０２,静岡県賀茂郡西伊豆町字田子１１０１—１０２,4410584,-,0,0,-,-,-,-,-,-,-,その他,1,13,13,544975,0,験潮場,ＲＣ,1,13,13,544975,1977.3.29,新築,0,3865609,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,焼津験潮場,静岡県焼津市中港６—１２１８地先,静岡県焼津市中港６—１２１８地先,2035916,-,0,0,-,-,-,-,-,-,-,その他,1,12.99,12.99,458813,0,験潮場,ＲＣ,1,12.99,12.99,458813,1977.3.31,新築,0,1577103,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,鬼崎験潮場,愛知県常滑市港町２丁目地先,愛知県常滑市港町２丁目地先,1042147,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1042147,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,柏崎験潮場,新潟県柏崎市鯨波字上町１８地先,新潟県柏崎市,1632321,-,0,0,-,-,-,-,-,-,-,その他,1,8.75,8.75,1,0,験潮場,ＲＣ,1,8.75,8.75,1,1977.8.26,種目変更,0,1632320,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,小木験潮場,新潟県佐渡市小木町１９４７番地先,新潟県佐渡市小木町１９４７番地先小木港内,10958096,-,0,0,-,-,-,-,-,-,-,その他,1,28.8,28.8,8186908,0,験潮場,ＲＣ,1,28.8,28.8,8186908,1994.12.10,新築,0,2771188,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,輪島験潮場,石川県輪島市輪島崎町,石川県輪島市輪島崎町,1585173,-,0,0,-,-,-,-,-,-,-,その他,1,5.01,5.01,1,0,験潮場,ＲＣ,1,5.01,5.01,1,1977.8.26,種目変更,0,1585172,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,三国験潮場,福井県坂井市梶４１字殿ノ山地先,福井県坂井市梶４１字殿ノ山地先,2054409,-,0,0,-,-,-,-,-,-,-,その他,1,8.75,8.75,1,0,験潮場,ＲＣ,1,8.75,8.75,1,1977.8.26,種目変更,0,2054408,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,海南験潮場,和歌山県海南市冷水,和歌山県海南市冷水海南港内,3853693,-,0,0,-,-,-,-,-,-,-,その他,1,9,9,1,0,験潮場,ＲＣ,1,9,9,1,1977.8.26,種目変更,0,3853692,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,田後験潮場,鳥取県岩美郡岩美町大字田後,鳥取県岩美郡岩美町大字田後田後港内,6368903,-,0,0,-,-,-,-,-,-,-,その他,1,10.56,10.56,1,0,験潮場,ＲＣ,1,10.56,10.56,1,1977.8.26,種目変更,0,6368902,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,須佐験潮場,山口県萩市須佐字瓦浴４８９１—１地先,山口県萩市須佐字瓦浴４８９１—１地先,6385834,-,0,0,-,-,-,-,-,-,-,その他,1,12.69,12.69,3908609,0,験潮場,ＲＣ,1,12.69,12.69,3908609,1991.12.26,新築,0,2477225,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,久礼験潮場,高知県高岡郡中土佐町久礼,高知県高岡郡中土佐町久礼久礼港内,2647122,-,0,0,-,-,-,-,-,-,-,その他,1,10.74,10.74,1,0,験潮場,ＲＣ,1,10.74,10.74,1,1972.3.29,新築,0,2647121,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,仮屋験潮場,佐賀県東松浦郡玄海町仮屋,佐賀県東松浦郡玄海町仮屋仮屋港内,1058043,-,0,0,-,-,-,-,-,-,-,その他,1,11.25,11.25,1,0,験潮場,ＲＣ,1,11.25,11.25,1,1971.12.10,新築,0,1058042,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,細島験潮場,宮崎県日向市細島,宮崎県日向市細島細島港内,1954072,-,0,0,-,-,-,-,-,-,-,その他,1,8.12,8.12,78625,0,験潮場,レンガ造,1,8.12,8.12,78625,1977.8.26,種目変更,0,1875447,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,阿久根験潮場,鹿児島県阿久根市波留６１２３—１地先,鹿児島県阿久根市波留６１２３—１地先,2055209,-,0,0,-,-,-,-,-,-,-,その他,1,12.32,12.32,1,0,験潮場,ＲＣ,1,12.32,12.32,1,1977.8.26,種目変更,0,2055208,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,沖縄験潮場,沖縄県南城市知念字安座真１−２地先,沖縄県南城市知念字安座真１−２地先,2941234,-,0,0,-,-,-,-,-,-,-,その他,1,8.04,8.04,798908,0,験潮場,ＲＣ,1,8.04,8.04,798908,1975.2.12,新築,0,2142326,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,北海道,北海道上川郡剣淵町字ケネベチ３５２２—６外,北海道上川郡剣淵町字ケネベチ３５２２—６外,73333674,その他,3.3,18,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,73327867,0,0,0,0,243.9,5789,0,0
国土交通省,一般会計,公用財産,国土地理院,青森県,青森県青森市原別字袖崎８外,青森県青森市原別字袖崎８,6204532,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,6204532,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,岩手県,岩手県盛岡市上田３１地割字毛無森７４—１外,岩手県盛岡市上田３１地割字毛無森７４—１外,28863437,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,28843343,0,0,0,0,545.49,20094,0,0
国土交通省,一般会計,公用財産,国土地理院,宮城県,宮城県大崎市下一栗字岩ノ沢１７—２外,宮城県大崎市,24922071,その他,3.3,150,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,24906315,0,0,0,0,392.64,15606,0,0
国土交通省,一般会計,公用財産,国土地理院,秋田県,秋田県秋田市楢山金照町２９４外,秋田県秋田市楢山金照町２９４外,19611161,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,19606160,0,0,0,0,115.5,5001,0,0
国土交通省,一般会計,公用財産,国土地理院,山形県,山形県西置賜郡飯豊町大字岩倉字餅兀９０４—８外,山形県西置賜郡飯豊町大字岩倉字餅兀９０４—８外,25272487,その他,13.2,597,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,25267587,0,0,0,0,107.25,4303,0,0
国土交通省,一般会計,公用財産,国土地理院,福島県,福島県河沼郡湯川村大字熊ノ目字村西２５０４—２外,福島県河沼郡湯川村大字熊ノ目字村西２５０４—２外,20195442,その他,3.3,750,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,20194692,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,茨城県,茨城県坂東市沓掛字赤木２１６８—２外,茨城県坂東市,15159810,その他,4.6,1034,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,15158776,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,栃木県,栃木県日光市足尾町遠下字遠下２９９７−９外,栃木県日光市足尾町遠下字遠下２９９７−９外,16482796,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,16482705,0,0,0,0,3.3,91,0,0
国土交通省,一般会計,公用財産,国土地理院,群馬県,群馬県桐生市堤町１丁目２３−１６外,群馬県桐生市堤町１丁目２３−１６外,15892553,その他,3.3,111,2010.12.28,新規登載,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,15892442,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,埼玉県,埼玉県さいたま市見沼区大和田町１丁目３２８外,埼玉県さいたま市見沼区,4636170,その他,82.49,8166,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,4628004,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,千葉県,千葉県木更津市矢那字五反目台３１９６—２外,千葉県木更津市,8562801,その他,137.11,36292,1979.12.24,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,8526436,0,0,0,0,3.3,73,0,0
国土交通省,一般会計,公用財産,国土地理院,東京都,東京都八王子市小津町１０７８—２外,東京都八王子市,20871299,その他,16.5,576,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,20870723,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,神奈川県,神奈川県平塚市片岡字下原添６１０—３外,神奈川県平塚市,2132809,その他,9.9,161249,2014.6.6,新規登載 外,市街化区域 外,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1971560,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,新潟県,新潟県十日町市宮中字有倉己４０６６—２外,新潟県十日町市,24362283,その他,76.1,22768,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,24336099,0,0,0,0,82.51,3416,0,0
国土交通省,一般会計,公用財産,国土地理院,富山県,富山県南砺市大島字外山２５—２外,富山県南砺市大島字外山２５—２外,7318936,その他,69.3,4945,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,7308158,0,0,0,0,36.3,5833,0,0
国土交通省,一般会計,公用財産,国土地理院,石川県,石川県かほく市字二ツ屋ナ６—２外,石川県かほく市字二ツ屋ナ６—２外,7128932,その他,3.3,96,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,7126762,0,0,0,0,69.3,2074,0,0
国土交通省,一般会計,公用財産,国土地理院,山梨県,山梨県大月市七保町下和田１０００外,山梨県大月市,9934270,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,9934270,0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,福井県,福井県坂井市東長田三十九字堂ノ後２８—２外,福井県坂井市東長田三十九字堂ノ後２８—２外,9046622,その他,6.6,1388,1949.3.31,所管換,非線引,都市計画用途地域指定なし,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,9045234,0,0,0,0,0,0,0,0
