省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都杉並区,東京都杉並区,359466979,宿舎,786.73,307158273,1972.7.6,所属替,市街化区域,準工業地域,60,200,80,宿舎,2,256.25,1271.45,50578357,70,宿舎,ＳＲＣ,5,253.8,1269.00,50578356,1973.3.24,新築,625262,1105087,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都杉並区,東京都杉並区,248586059,宿舎,649.6,240403968,1951.3.30,所属替,市街化区域,第一種低層住居専用地域,50,100,101,宿舎,2,311.83,658.66,7816821,6,宿舎,ＳＲＣ,2,297.79,644.62,7816820,1978.2.20,新築,106609,258661,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都練馬区,東京都練馬区,678528841,宿舎,2472.17,657384613,1971.7.9,所管換,市街化区域,第一種低層住居専用地域,50,100,69,宿舎,3,635.92,1719.83,20752806,30,宿舎,ＳＲＣ,3,553.94,1637.85,20752804,1972.3.25,所管換,99777,291645,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都小平市,東京都小平市,15928718,-,0,0,-,-,-,-,-,-,-,宿舎,2,153.32,464.33,1127345,9,宿舎,ＳＲＣ,3,131.1,442.11,1127344,1965.3.31,新築,0,14801373,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都日野市,東京都日野市,207145094,宿舎,3877.00,207031800,1982.12.1,整理替,市街化区域,第一種低層住居専用地域,30,60,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,113294,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,東京分局００１,東京都立川市,東京都立川市,2,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,2,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,東京機動隊００１,東京都新宿区市ヶ谷本村町地内,東京都新宿区市ケ谷本村町地内,1,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,警察庁長官官房会計課,東京都千代田区霞ヶ関２—１—２,東京都千代田区霞ヶ関２丁目１−２,28437,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,4,28437
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都東村山市,東京都東村山市,490786761,宿舎,2284.74,346969755,1993.11.8,所管換,市街化区域,第一種中高層住居専用地域,60,200,69,宿舎,4,672.53,3167.57,136923637,70,宿舎,ＳＲＣ,5,284.23,1385.57,54059347,1994.3.31,新築,3779434,3113935,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都小平市,東京都小平市,87485798,-,0,0,-,-,-,-,-,-,-,宿舎,1,302.57,1464.80,87193573,20,宿舎,ＳＲＣ,5,302.57,1464.80,87193573,1994.3.31,新築,0,292225,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,東京多摩００１,東京都立川市,東京都立川市,38854067,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,38854067,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,東京分局０２１,東京都大田区,東京都大田区,1,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,一番町庁舎,東京都千代田区一番町６—５,東京都千代田区一番町６−５,3474326,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,3474326,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,一番町庁舎,東京都千代田区一番町６—５,東京都千代田区一番町６−５,12390277,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,12390277,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,柏分室,千葉県柏市柏の葉６−３−１,千葉県柏市柏の葉６−３−１,190955907,-,0,0,-,-,-,-,-,-,-,事務庁舎,1,901.21,901.21,133891200,0,事務庁舎,ＳＲＣ,7,901.21,901.21,133891200,2013.12.2,所属替（無償） 外,0,57064707,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,東雲合同庁舎,東京都江東区東雲１−１−２５外１筆,東京都江東区東雲１−９−５,8949992955,庁舎等,5770.31,2439710149,2010.2.8,所管換,市街化区域,近隣商業地域,80,400,89,事務庁舎,1,2379.33,20594.51,3890038206,0,事務庁舎,Ｓ,13,2379.33,20594.51,3890038206,2013.7.31,所管換（無償）,10341791,2609902809,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都新宿区,東京都新宿区,525296984,宿舎,1342.89,498680286,2015.3.16,所管換（無償）,市街化区域,第一種中高層住居専用地域,60,300,23,宿舎,3,406.06,959,24892662,0,宿舎,ＲＣ,3,146.86,440.6,11729978,2015.3.16,所管換（無償）,0,1724036,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,宿舎,東京都文京区,東京都文京区,450104876,宿舎,784.87,417880485,2015.3.26,所管換（無償）,市街化区域,第一種住居地域,60,300,69,宿舎,1,410.38,1625.53,32012722,0,宿舎,ＳＲＣ,5,410.38,1625.53,32012722,2015.3.26,所管換（無償）,0,211669,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察庁長官官房会計課,自動車安全運転センター安全運転中央研修所,茨城県ひたちなか市新光町６０５−１６,茨城県ひたちなか市新光町６０５−１６,56710833,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,56710833,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,警察大学校,新警察大学校,東京都府中市朝日町３−１２−１,東京都府中市朝日町３丁目１２番地の１,23843267134,庁舎等,68100.26,9321291187,1998.3.31,所管換,市街化区域,第二種住居地域,60,200,66,事務庁舎　外,17,17490.73,90057.55,11645906142,0,本館,ＳＲＣ,7,5427.34,30733.92,4357595932,2001.6.29,所管換,242726167,2633343638,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,科学警察研究所,新科学警察研究所,千葉県柏市柏の葉６—３—１,千葉県柏市柏の葉６丁目３−１,8071183766,庁舎等,39333.59,2832018480,1999.7.12,所管換,市街化区域,第二種住居地域,60,200,44,事務庁舎　外,17,9870.24,34923.86,4391936136,0,事務庁舎,ＳＲＣ,7,3922.64,24163.63,3063372625,1998.11.27,所管換,38594109,808635041,0,0,0,0,0,0,1,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,東京都港区,東京都港区,127851279,-,0,0,-,-,-,-,-,-,-,宿舎,17,1430.57,5079.65,120900136,102,宿舎,ＲＣ,4,211.71,1005.51,50436752,1999.1.26,所管換,70252,6880891,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,東京都渋谷区,東京都渋谷区,7888692,-,0,0,-,-,-,-,-,-,-,宿舎,4,319.4,958.76,7595524,18,宿舎,ＲＣ,4,213.12,852.48,7595521,1966.12.10,新築,0,293168,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,正倉院庁舎,奈良県奈良市雑司町１２９−１,奈良県奈良市雑司町１２９−１,25577103,-,0,0,-,-,-,-,-,-,-,警察施設,2,155.48,155.48,22643930,0,警察施設,ＲＣ,1,153.52,153.52,22643929,1996.3.10,新築,1573336,1359837,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,京都庁舎,京都府京都市上京区御苑内４３８−１,京都府京都市上京区御苑内４３８−１,3232709084,庁舎等,9748.06,3129462004,1954.3.29,所管換,市街化区域,第二種住居地域,60,200,10,警察施設,13,1918.38,2022.64,73973658,0,警察施設,ＲＣ,1,594.68,594.68,17613917,1975.3.28,新築,12498,29260924,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,京都府京都市上京区,京都府京都市上京区,1570151197,宿舎,5356.06,1546189697,1954.3.29,所管換,市街化区域,第二種住居地域,60,200,17,宿舎,24,1873.28,1893.28,7655236,36,宿舎,Ｂ,1,239.4,259.4,1,1973.3.24,新築,343,16305921,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,坂下庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,143288163,-,0,0,-,-,-,-,-,-,-,警察施設,8,1034.75,1622.38,111956247,0,警察施設,ＲＣ,2,471,961.13,40350258,1968.9.30,新築,576355,30755561,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,本部車庫,東京都千代田区千代田１番,東京都千代田区千代田１番,2960023,-,0,0,-,-,-,-,-,-,-,警察施設,1,95.7,191.4,2532250,0,警察施設,Ｓ,2,95.7,191.4,2532250,1992.3.25,新築,0,427773,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,吹上庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,196806839,-,0,0,-,-,-,-,-,-,-,警察施設,8,1319.45,2090.21,147072952,0,警察施設,ＲＣ,2,627.83,1198.70,89782489,2003.8.29,新築,1312695,48421192,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,皇宮警察学校,東京都千代田区千代田１番,東京都千代田区千代田１番,226772774,-,0,0,-,-,-,-,-,-,-,警察施設,8,2169.88,4319.12,199329230,0,警察施設,ＲＣ,2,280.56,553.62,69852145,2004.12.8,新築,106465,27337079,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,皇宮警察本部庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,510029412,-,0,0,-,-,-,-,-,-,-,警察施設,12,3211.52,6999.25,312677023,0,警察施設,ＲＣ,2,732.76,1315.46,32829715,1969.11.10,所管換,322444,197029945,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,済寧館道場,東京都千代田区千代田１番,東京都千代田区千代田１番,3,-,0,0,-,-,-,-,-,-,-,訓練施設,1,741.94,741.94,1,0,訓練施設,Ｗ,1,741.94,741.94,1,1969.11.10,所管換,0,2,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,坂下分庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,2275853,-,0,0,-,-,-,-,-,-,-,警察施設,15,39.52,39.52,1598704,0,警察施設,Ｓ,1,2.56,2.56,304503,2002.3.20,新築,0,677149,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,京都分庁舎,京都府京都市上京区御苑内４３８−１,京都府京都市上京区御苑内４３８−１,219129,-,0,0,-,-,-,-,-,-,-,警察施設,4,10.86,10.86,219124,0,警察施設,Ｓ,1,3.78,3.78,219121,1995.3.24,新築,0,5,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,東京都千代田区,東京都千代田区,6227198986,宿舎,6941.12,5100334697,1965.2.24,所管換,市街化区域,第一種住居地域,60,300,56,宿舎,5,1909.77,11864.24,932139302,181,宿舎,ＳＲＣ,9,1036.35,7891.89,527574256,1997.3.25,所管換,6196151,188528836,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,赤坂庁舎,東京都港区元赤坂２—１,東京都港区元赤坂２−１,349872082,-,0,0,-,-,-,-,-,-,-,警察施設,12,1715.20,3136.34,229721881,0,警察施設,ＲＣ,2,1026.74,2015.48,176056642,1999.12.22,新築,2129898,118020303,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,皇宮警察本部,東京都千代田区千代田１番,東京都千代田区千代田１番,41078871,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,41078871,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,東側地区内庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,123493407,-,0,0,-,-,-,-,-,-,-,警察施設,6,1140.59,2278.80,111256763,0,警察施設,ＲＣ,2,501.6,671.35,99315578,2001.8.22,新築,0,12236644,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,葉山庁舎,神奈川県三浦郡葉山町一色２０３８−１,神奈川県三浦郡葉山町一色２０３８−１,46595297,-,0,0,-,-,-,-,-,-,-,警察施設,8,472.2,808.2,39000913,0,警察施設,ＲＣ,2,456,792,22213545,1981.3.25,新築,0,7594384,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,東京都千代田区,東京都千代田区,2772398319,宿舎,1338.31,2389686336,1964.3.31,購入,市街化区域,第二種住居地域,60,400,82,宿舎,4,498.51,4431.13,346965602,45,宿舎,ＳＲＣ,9,454.41,4387.03,346698666,1999.12.16,所管換,3737976,32008405,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,赤坂待機庁舎,東京都港区元赤坂２−１,東京都港区元赤坂２−１,27052095,-,0,0,-,-,-,-,-,-,-,警察施設,4,572.39,572.39,26291064,0,警察施設,ＲＣ,1,388.84,388.84,21859465,1989.3.31,新築,0,761031,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,赤坂分庁舎,東京都港区元赤坂２−１,東京都港区元赤坂２−１,835576,-,0,0,-,-,-,-,-,-,-,警察施設,12,29.46,29.46,737681,0,警察施設,Ｓ,1,3.24,3.24,319120,1997.3.28,新築,0,97895,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,須崎庁舎,静岡県下田市須崎１２０６,静岡県下田市須崎１２０６,21971846,-,0,0,-,-,-,-,-,-,-,警察施設,10,485.55,840.96,15691526,0,警察施設,ＲＣ,2,368.63,695.15,12069033,1971.9.21,新築,0,6280320,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,京都府京都市西京区,京都府京都市西京区,570031,-,0,0,-,-,-,-,-,-,-,宿舎,2,103.22,103.22,570026,2,宿舎,Ｂ,1,95.3,95.3,501941,1975.3.28,新築,0,5,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,護衛第二課庁舎,東京都港区元赤坂２−１,東京都港区元赤坂２−１,16831624,-,0,0,-,-,-,-,-,-,-,警察施設,2,190.08,375.52,15823386,0,警察施設,Ｓ,2,44.08,82.52,7433481,2005.3.29,新築,0,1008238,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,吹上待機庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,4802407,-,0,0,-,-,-,-,-,-,-,警察施設,2,169.69,169.69,4802398,0,警察施設,ＲＣ,1,145.75,145.75,4802397,1977.2.24,新築,0,9,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,常盤松庁舎,東京都渋谷区東４−３−２５,東京都渋谷区東４−３−２５,3619606,-,0,0,-,-,-,-,-,-,-,警察施設,2,74.43,74.43,3331646,0,警察施設,ＲＣ,1,72.18,72.18,3072594,1976.9.30,新築,0,287960,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,那須庁舎,栃木県那須郡那須町湯本２０７,栃木県那須郡那須町湯本２０７,23328636,-,0,0,-,-,-,-,-,-,-,警察施設,10,425.75,706.75,21381605,0,警察施設,ＲＣ,2,342.3,623.3,17393552,1980.3.18,新築,0,1947031,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,京都府京都市左京区,京都府京都市左京区,1461754,-,0,0,-,-,-,-,-,-,-,宿舎,3,146.76,146.76,3,3,宿舎,Ｗ,1,48.92,48.92,1,1981.3.28,新築,0,1461751,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,神奈川県三浦郡葉山町,神奈川県三浦郡葉山町,5484255,-,0,0,-,-,-,-,-,-,-,宿舎,2,103.57,207.15,4746522,4,宿舎,Ｂ,2,56.14,112.28,2417649,1981.3.25,新築,0,737733,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,栃木県那須郡那須町,栃木県那須郡那須町,23788109,-,0,0,-,-,-,-,-,-,-,宿舎,2,148.03,279.22,16216564,8,宿舎,ＲＣ,2,144.92,276.11,16140423,1985.3.19,新築,0,7571545,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,吹上分庁舎,東京都千代田区千代田１番,東京都千代田区千代田１番,3013938,-,0,0,-,-,-,-,-,-,-,警察施設,15,40.28,40.28,2870838,0,警察施設,ＲＣ,1,4,4,1050441,1993.3.31,新築,0,143100,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,神奈川県三浦郡葉山町,神奈川県三浦郡葉山町,180394924,宿舎,1244.77,149068676,2001.5.14,用途変更,市街化区域,第一種中高層住居専用地域,60,200,18,宿舎,3,243.72,471.84,26590248,6,宿舎,Ｂ,2,228.11,456.23,26207026,2002.2.25,新築,492043,4243957,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,栃木県那須郡那須町,栃木県那須郡那須町,18956856,-,0,0,-,-,-,-,-,-,-,宿舎,1,141.37,180.97,16745057,3,宿舎,ＲＣ,2,141.37,180.97,16745057,2002.12.18,新築,0,2211799,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,皇宮警察本部,宿舎,静岡県下田市,静岡県下田市,3200912,-,0,0,-,-,-,-,-,-,-,宿舎,2,97.36,188.68,3200881,7,宿舎,ＲＣ,2,49.14,140.46,3200880,2004.6.28,用途変更,0,31,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,北海道警察学校,北海道札幌市南区真駒内南町５—１,北海道札幌市南区真駒内南町５丁目１−７,8482109178,庁舎等,125637.74,3732883042,1970.3.14,交換,市街化調整区域,第一種住居地域,60,200,11,事務庁舎　外,17,11059.07,29163.05,3406845977,0,庁舎等,ＲＣ,1,2560.00,2560.00,450345938,2008.10.31,新築,2952939,1339427220,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,北海道警察機動隊,北海道札幌市南区真駒内南町６丁目１７番４６２,北海道札幌市南区真駒内南町６丁目２番１号,1922373891,庁舎等,21288.00,646431408,2003.7.18,整理替,市街化調整区域,都市計画用途地域指定なし,60,200,23,事務庁舎　外,5,5349.23,9847.73,1036067413,0,庁舎等,ＲＣ,5,2771.35,7269.85,929884757,2003.7.18,新築,3117595,236757475,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,札幌１００,北海道札幌市東区北２０条東１—３６５,北海道札幌市東区北２０条東１丁目３６５,26099292,庁舎等,463.25,26004348,1963.12.23,購入,市街化区域,第一種住居地域,60,200,28,事務庁舎　外,1,132.23,264.47,1,0,庁舎等,Ｗ,2,132.23,264.47,1,1951.3.30,新築,0,94943,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,札幌１０２,北海道札幌市北区北２５条西７—２２—１１０,北海道札幌市北区北２５条西７丁目２２−１１０,475265,-,0,0,-,-,-,-,-,-,-,事務庁舎　外,1,31.62,31.62,475264,0,庁舎等,Ｂ,1,31.62,31.62,475264,1985.12.16,新築,0,1,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,札幌１０５,北海道札幌市東区伏古１条２—８—１,北海道札幌市東区伏古１条２丁目８−１,133187,-,0,0,-,-,-,-,-,-,-,事務庁舎　外,1,50,50,133183,0,庁舎等,Ｓ,1,50,50,133183,1980.12.18,新築,0,4,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,北海道警察丘珠航空基地,北海道札幌市東区栄町９６４,北海道札幌市東区栄町９６４,1,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,1,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,白石警察署庁舎,北海道札幌市白石区菊水３条５—５,北海道札幌市白石区菊水３条５丁目４−２,367432184,庁舎等,5075.76,367432184,1951.2.8,購入,市街化区域,近隣商業地域,80,300,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,北警察署太美駐在所,北海道石狩郡当別町太美町１４８１—２,北海道石狩郡当別町太美町１４８１−２,3287146,庁舎等,259.86,3137159,1954.2.4,寄附,市街化区域,近隣商業地域,80,300,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,149987,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,滝川警察署庁舎,北海道滝川市緑町１—１—５,北海道滝川市緑町１丁目１−１２,37759354,庁舎等,3240.59,37759354,1961.9.27,交換,市街化区域,近隣商業地域,80,300,0,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,北海道警察学校旭川方面分校,北海道旭川市住吉７条１−３８６７—３,北海道旭川市住吉町７条１−３８６７−３,201471078,庁舎等,14448.66,121368744,1975.1.31,所管換,市街化区域,第一種住居地域,60,200,6,事務庁舎　外,3,1011.74,1817.92,71589166,0,庁舎等,ＲＣ,2,799.6,1605.78,62692665,1975.11.19,新築,831431,7681737,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,旭川方面情報通信部庁舎,北海道旭川市６条通１０—２２３１,北海道旭川市６条通１０丁目２２３１,2887535,-,0,0,-,-,-,-,-,-,-,事務庁舎　外,2,362.05,362.05,2739019,0,庁舎等,ＲＣ,4,315.04,315.04,2739018,1966.3.18,購入,0,148516,0,0,0,0,0,0,0,0
警察庁,一般会計,公用財産,北海道警察本部,旭川１０１,北海道旭川市春光４条４−２４２—５５,北海道旭川市春光４条４−２４２−５５,3920755,庁舎等,165.12,3911692,1996.4.8,用途変更,市街化区域,第二種中高層住居専用地域,60,200,12,事務庁舎　外,1,42,42,1,0,庁舎等,Ｓ,1,42,42,1,1971.7.31,新築,0,9062,0,0,0,0,0,0,0,0
