省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,京都迎賓館,京都府京都市上京区,京都府京都市上京区,10719187973,庁舎等,20140.00,1632541738,2001.6.29,所管換,市街化区域,第二種住居地域,60,200,39,事務庁舎,7,7226.38,15850.27,6431340254,0,本館,ＲＣ,2,6941.22,15565.11,6331028870,2005.2.28,新築,290334959,2364971022,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,永田町合同庁舎,東京都千代田区永田町１丁目２０番２,東京都千代田区永田町１丁目１１番３９号,5061546179,庁舎等,1679.22,4936906800,2001.8.1,所管換,市街化区域,商業地域,80,700,74,事務庁舎,1,1338.95,8755.17,19354136,0,庁舎,ＳＲＣ,8,1338.95,8755.17,19354136,2001.8.1,所管換,0,105285243,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,内閣府庁舎別館,東京都千代田区永田町２丁目１番３０,東京都千代田区永田町２丁目４番１２,2569409498,庁舎等,964.55,1542876818,2005.3.17,購入,市街化区域,商業地域,80,700,96,事務庁舎,1,590.4,6515.17,642096915,0,庁舎,ＳＲＣ,9,590.4,6515.17,642096915,2005.3.17,購入,0,384435765,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,日本学術会議,東京都港区六本木７丁目２０８−４７,東京都港区六本木７丁目２２−３４,3350454645,庁舎等,3004.75,3189241650,2005.4.1,所管換,市街化区域,第一種住居地域,60,300,81,事務庁舎,1,1560.26,7324.53,136725060,0,庁舎,ＲＣ,6,1560.26,7324.53,136725060,2005.4.1,所管換,512021,23975914,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,東扇島基幹的広域防災拠点施設,神奈川県川崎市川崎区東扇島,神奈川県川崎市川崎区東扇島５８−１,494569080,-,0,0,-,-,-,-,-,-,-,事務庁舎,1,449.65,514.85,381013643,0,基幹的広域防災拠点施設,ＳＲＣ,2,449.65,514.85,381013643,2009.3.31,新築,1180542,112374895,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,有明の丘基幹的広域防災拠点施設,東京都江東区有明２丁目６番,東京都江東区有明３丁目８−３５,1633375283,-,0,0,-,-,-,-,-,-,-,事務庁舎　外,1,3090.44,4813.95,1063435149,0,基幹的広域防災拠点施設,ＳＲＣ,2,3090.44,4813.95,1063435149,2009.3.31,報告洩,0,569940134,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,魚釣島,沖縄県石垣市字登野城魚釣島２３９２,沖縄県石垣市字登野城魚釣島２３９２,896340,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,896340,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,中央合同庁舎第８号館,東京都千代田区永田町１−６２−１　外,東京都千代田区永田町１−６−１,14733986580,-,0,0,-,-,-,-,-,-,-,事務庁舎,6,3946.28,50925.48,9005229835,0,新庁舎,ＳＲＣ,15,3735.98,50734.09,8911870887,2014.3.31,所管換（無償）,30722153,5698034592,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,内閣府大臣官房番号制度担当室,東京都千代田区永田町１−６−１,東京都千代田区永田町１−６−１,1584874,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,4,1584874
内閣府本府,一般会計,公用財産,内閣府大臣官房会計課,内閣府地方創生推進室,東京都千代田区永田町１−６−１,東京都千代田区永田町１−６−１,0,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,3,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,南冥の塔,沖縄県糸満市摩文仁５４７,沖縄県糸満市摩文仁５４７,3780001,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,3780001,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,平良地方合同庁舎,沖縄県宮古島市平良字下里馬場１０２０—１１,沖縄県宮古島市平良字下里１０１６,133416089,庁舎等,3699.06,51047028,1980.7.24,所管換,非線引,第一種低層住居専用地域,50,100,60,事務庁舎　外,3,838.09,2242.31,71872232,0,事務庁舎,ＲＣ,3,677.22,2081.44,69489553,1979.10.5,新築,1763699,8733130,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,日本政府南方連絡事務所跡の碑,沖縄県那覇市与儀１—２—９,沖縄県那覇市与儀１丁目２−９,225066,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,225066,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,土地改良総合事務所,沖縄県豊見城市伊良波６２２,沖縄県豊見城市伊良波６２２,66538366,-,0,0,-,-,-,-,-,-,-,事務庁舎,3,420.33,691.97,54951148,0,事務庁舎,ＲＣ,2,318.45,590.09,50050768,2014.1.24,所管換（無償）,50634,11536584,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,沖縄総合事務局,那覇第２地方合同庁舎,沖縄県那覇市おもろまち二丁目１−１,沖縄県那覇市おもろまち２丁目１番１号,9909271865,庁舎等,22436.59,5162210627,2003.7.4,所管換,市街化区域,近隣商業地域,80,300,40,事務庁舎,6,4150.85,27383.07,3705662503,0,庁舎,ＲＣ,10,1453.40,16195.38,2190086621,2008.3.18,新築,15225968,1026172767,0,0,0,0,0,0,0,0
内閣府本府,一般会計,公用財産,消費者庁総務課,消費者庁総務課,東京都千代田区霞が関３−１−１,東京都千代田区霞が関３−１−１,0,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,1,0
内閣府本府,一般会計,公用財産,消費者庁総務課,消費者庁消費者教育地方協力課,東京都千代田区霞が関３−１−１,東京都千代田区霞が関３−１−１,0,-,0,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,3,0
