省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,比島戦没者の碑,外国フィリピン共和国ルソン島ラグナ州,外国フィリピン共和国ルソン島ラグナ州,"23,155,800",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"23,155,800",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,中部太平洋戦没者の碑,外国アメリカ（自治領）北マリアナ連邦サイパン島マッピ,外国アメリカ（自治領）北マリアナ連邦サイパン島マッピ,"6,777,000",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"6,777,000",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,沖縄戦没者墓苑,沖縄県糸満市摩文仁ハンタ上原,沖縄県糸満市摩文仁ハンタ上原,"40,208,205",,0,0,,,,,,,,その他,1,40.92,40.92,"13,537,000",0,その他,ＲＣ,1,40.92,40.92,"13,537,000",2008.3.5,新築,"25,046","26,646,159",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,南太平洋戦没者の碑,外国パプアニューギニア国東ニューブリテン州ラバウル市,外国パプアニューギニア国東ニューブリテン州ラバウル市,"42,481,155",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"42,481,155",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,ビルマ平和記念碑,外国ミャンマー連邦ヤンゴン市,外国ミャンマー連邦ヤンゴン市,"43,431,409",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"43,431,409",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,ニューギニア戦没者の碑,外国パプアニューギニア国東セピック州ウエワク市,外国パプアニューギニア国東セピック州ウエワク市,"55,179,855",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"55,179,855",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,ボルネオ戦没者の碑,外国マレーシア国サバ州ラブアン島,外国マレーシア国サバ州ラブアン島,"74,026,265",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"74,026,265",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,東太平洋戦没者の碑,外国マーシャル共和国マジュロ島,外国マーシャル共和国マジュロ島,"67,040,036",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"67,040,036",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,西太平洋戦没者の碑,外国パラオ共和国ペリリュー島,外国パラオ共和国ペリリュー島,"53,494,919",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"53,494,919",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,北太平洋戦没者の碑,外国アメリカ合衆国アラスカ州アッツ島,外国アメリカ合衆国アラスカ州アッツ島,"35,376,654",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"35,376,654",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,インド平和記念碑,外国インドマニプール州,外国インドマニプール州,"14,067,708",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"14,067,708",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,第二次世界大戦慰霊碑,外国インドネシア共和国パプア州ビアク島,外国インドネシア共和国パプア州ビアク島,"63,916,605",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"63,916,605",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ハバロフスク）,外国ロシア連邦ハバロフスク市,外国ロシア連邦ハバロフスク市,"39,708,246",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,"746,456","38,961,790",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,樺太・千島戦没者慰霊碑,外国ロシア連邦サハリン州,外国ロシア連邦サハリン州,"39,900,160",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,"22,680","39,877,480",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（クラスノヤルスク）,外国ロシア連邦クラスノヤルスク市,外国ロシア連邦クラスノヤルスク市,"1,780,218",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,780,218",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（タタールスタン）,外国ロシア連邦タタルスタン共和国エラブガ市,外国ロシア連邦タタルスタン共和国エラブガ市,"1,791,613",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,791,613",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（モンゴル）,外国モンゴル国ウランバートル市,外国モンゴル国ウランバートル市,"74,824,206",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"74,824,206",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（スベルドロフスク）,外国ロシア連邦スベルドロフスク州ニジニ・タギル市,外国ロシア連邦スベルドロフスク州ニジニ・タギル市,"1,687,075",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,687,075",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ハカシア）,外国ロシア連邦ハカシア共和国チェルノゴルスク市,外国ロシア連邦ハカシア共和国チェルノゴルスク市,"1,878,000",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,878,000",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ウズベキスタン）,外国ロシア連邦ウズベキスタン共和国,外国ロシア連邦ウズベキスタン共和国,"852,800",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"852,800",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ケメロボ）,外国ロシア連邦ケメロボ州ケメロボ市,外国ロシア連邦ケメロボ州ケメロボ市,"1,921,605",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,921,605",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（アルタイ）,外国ロシア連邦アルタイ地方ビースク市,外国ロシア連邦アルタイ地方ビースク市,"1,780,470",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,780,470",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ノボシビルスク）,外国ロシア連邦ノボシビルスク州ノボシビルスク市,外国ロシア連邦ノボシビルスク州ノボシビルスク市,"1,788,750",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,788,750",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（オレンブルク）,外国オレンブルク州オレンブルク市,外国オレンブルク州オレンブルク市,"1,884,345",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,884,345",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死没者慰霊碑（グルジア）,外国グルジア国トビリシ市,外国グルジア国トビリシ市,"2,262,257",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"2,262,257",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ベロゴルスク）,外国ロシア連邦アムール州ベロゴルスク,外国ロシア連邦アムール州ベロゴルスク,"2,613,718",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"2,613,718",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,日本人死亡者慰霊碑（ザバイカル）,外国ロシア連邦ザバイカル地方チタ市,外国ロシア連邦ザバイカル地方チタ市,"1,800,550",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,800,550",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,中国帰国者定着促進センター研修所,埼玉県所沢市並木６−４−２,埼玉県所沢市並木６−４−２,"517,644,486",庁舎等,"4,000.00","452,400,000",1983.5.31,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,23,研修施設,2,"1,227.35","1,877.63","57,487,318",0,研修施設,ＲＣ,2,"1,184.99","1,835.27","57,487,317",1983.12.26,新築,"4,813,696","2,943,472",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,中国帰国者定着促進センター宿泊所,埼玉県所沢市並木４−１,埼玉県所沢市並木４−１,"56,768,833",,0,0,,,,,,,,研修施設,2,"1,174.22","2,014.50","55,455,668",0,研修施設,ＲＣ,2,"1,034.07","1,874.35","52,718,547",1987.1.23,新築,"15,926","1,297,239",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,全国障害者総合福祉センター,東京都新宿区戸山１−４３−４４４,東京都新宿区戸山−２２−１,"1,816,930,186",庁舎等,"3,305.93","1,351,794,777",1983.6.25,所属替,市街化区域,第一種中高層住居専用地域,60,300,77,医療施設,2,"2,029.65","7,729.44","433,315,533",0,医療施設,ＲＣ,5,"1,965.44","7,524.23","412,858,121",1984.10.1,新築,"1,639,771","30,180,105",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立ハンセン病資料館,東京都東村山市青葉町４−１−１３,東京都東村山市青葉町４−１−１３,"1,822,868,995",庁舎等,"11,625.04","941,628,240",1992.6.5,所属替,市街化区域,第一種中高層住居専用地域,30,100,37,資料館,3,"2,654.92","4,350.38","734,058,179",0,資料館,ＲＣ,2,"1,358.59","2,486.24","450,730,317",2006.12.14,新築,"3,004,098","144,178,478",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立ハンセン病資料館重監房跡地,群馬県吾妻郡草津町大字草津字沼尾原６４３,群馬県吾妻郡草津町草津６４１,"599,395",その他,"5,316.00","510,336",2013.1.11,購入,非線引,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,"89,059",0,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,重監房資料館,群馬県吾妻郡草津町草津４６４−１５３３,群馬県吾妻郡草津町大字草津乙６４７,"222,704,211",庁舎等,"2,772.62","554,944",2013.4.16,所属替（無償）,非線引,都市計画用途地域指定なし,70,400,6,資料館,1,736.25,711.15,"180,255,296",0,資料館,ＲＣ,1,736.25,711.15,"180,255,296",2014.4.7,新築,"2,262,480","39,631,491",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,千鳥ヶ淵戦没者墓苑納骨室,東京都千代田区三番町２,東京都千代田区三番町２,"174,607,521",,0,0,,,,,,,,その他,1,0,737.47,"160,404,779",0,その他,ＲＣ,0,0,737.47,"160,404,779",2000.3.30,新設,0,"14,202,742",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国際障害者交流センター,大阪府堺市南区茶山台１−４−１,大阪府堺市南区茶山１−８−１,"2,237,519,659",,0,0,,,,,,,,事務庁舎,1,"4,918.11","11,917.19","1,936,772,524",0,その他,ＲＣ,3,"4,918.11","11,917.19","1,936,772,524",2001.3.23,新築,"6,997,039","293,750,096",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立広島原爆死没者追悼平和祈念館,広島県広島市中区中島町１,広島県広島市中区中島町１−６,"1,670,744,386",,0,0,,,,,,,,事務庁舎,1,24.89,"3,117.51","1,426,824,079",0,事務庁舎,ＲＣ,1,24.89,"3,117.51","1,426,824,079",2002.3.29,新築,"35,133,724","208,786,583",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立長崎原爆死没者追悼平和祈念館,長崎県長崎市平野町２４００−４,長崎県長崎市平野町７−８,"1,502,798,268",,0,0,,,,,,,,事務庁舎,2,50.49,"3,063.15","1,325,907,470",0,事務庁舎,ＲＣ,1,50.49,"2,999.58","1,315,366,568",2002.12.20,新築,"15,173,403","161,717,395",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省玉川寮宿舎,東京都世田谷区上用賀１−２８１−２,東京都世田谷区上用賀１−１８−２１,9,,0,0,,,,,,,,宿舎,1,341.61,666.9,1,0,宿舎,Ｂ,1,341.61,666.9,1,1964.6.24,新築,0,8,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省柏寮宿舎,千葉県柏市八幡町１４２１−１４０,千葉県柏市八幡町２−２０,"232,169,773",宿舎,"2,150.86","180,749,670",1973.11.27,所管換,市街化区域,第一種低層住居専用地域,50,100,81,宿舎,2,634.23,"1,744.91","48,435,286",43,宿舎,ＲＣ,1,619.28,"1,729.96","48,208,343",1975.3.13,新築,0,"2,984,817",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省鶴見宿舎,神奈川県横浜市鶴見区岸谷３−１５９１,神奈川県横浜市鶴見区岸谷３−１５−１６,"60,415,083",,0,0,,,,,,,,宿舎,2,429.76,"1,611.60","52,376,781",40,宿舎,ＲＣ,1,322.32,"1,289.28","42,521,765",1985.11.28,所管換,"272,602","7,765,700",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省駒沢宿舎,東京都目黒区東が丘２−１２１７−３,東京都目黒区東が丘２−１５−７,"31,454,883",,0,0,,,,,,,,宿舎,1,284.49,"1,119.36","30,831,739",46,宿舎,ＲＣ,1,284.49,"1,119.36","30,831,739",1989.3.31,新築,0,"623,144",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,国立職業リハビリテーションセンター,埼玉県所沢市並木４−２,埼玉県所沢市並木４−２,"1,384,246,920",庁舎等,"16,479.13","1,384,246,920",1976.12.27,所管換,市街化区域,第二種住居地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省東村山宿舎,東京都東村山市富士見町２−７−１２,東京都東村山市富士見町２−７−１２,"435,037,159",宿舎,"2,031.67","290,933,112",1992.12.18,所管換,市街化区域,第一種中高層住居専用地域,60,200,63,宿舎,4,654.5,"2,564.50","138,196,577",108,宿舎,ＲＣ,1,321,"1,276.00","66,296,098",1993.3.31,新築,"1,994,580","3,912,890",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省小川宿舎,東京都小平市小川西町２−１９−７,東京都小平市小川西町２−１９−７,"261,513,436",宿舎,"1,211.68","203,925,744",1989.3.31,所管換,市街化区域,第一種中高層住居専用地域,60,200,35,宿舎,4,314.45,864.01,"53,889,208",22,宿舎,ＲＣ,1,274.78,824.34,"52,020,044",1990.11.30,新築,"898,201","2,800,283",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省調布宿舎,東京都調布市布田４−２−５,東京都調布市布田４−２−５,"19,741,746",,0,0,,,,,,,,宿舎,1,132.12,396.36,"19,122,296",14,宿舎,ＲＣ,1,132.12,396.36,"19,122,296",1990.3.31,新築,0,"619,450",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,厚生労働省杉並宿舎,東京都杉並区井草２−１５５,東京都杉並区井草２−２２−１１,"39,652,299",,0,0,,,,,,,,宿舎,1,236,656,"37,860,371",17,宿舎,ＲＣ,1,236,656,"37,860,371",1993.3.31,新築,"1,404,602","387,326",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,女性と仕事の未来館,東京都港区芝５−６０１,東京都港区芝５−３５−３,"315,605,950",,0,0,,,,,,,,資料館,1,439.52,"2,166.00","281,698,319",0,資料館,ＳＲＣ,6,439.52,"2,166.00","281,698,319",1999.10.29,新築,"461,177","33,446,454",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,産業安全会館,東京都港区芝５−６０１,東京都港区芝５−３５−１,"13,963,920,601",庁舎等,"6,273.10","13,963,920,600",2001.4.1,所属替,市街化区域,商業地域,80,700,0,,0,0,0,0,0,,,,0,0,0,,,0,1,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,厚生労働省大臣官房会計課,東京安全衛生教育センター,東京都清瀬市梅園１−４−６,東京都清瀬市梅園１−４−６,"24,552,582",,0,0,,,,,,,,研修施設,1,"1,026.15","2,089.82","23,866,307",0,研修施設,ＲＣ,2,"1,026.15","2,089.82","23,866,307",2001.4.1,所属替,0,"686,275",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,宮城障害者職業能力開発校,宮城県仙台市青葉区台原５—１５—１,宮城県仙台市青葉区台原５−１５−１,"573,146,792",庁舎等,"12,163.68","570,566,603",1959.12.14,所管換,市街化区域,第二種中高層住居専用地域,60,200,0,事務庁舎　外,1,145,145,"2,579,877",0,教育施設,ＲＣ,1,145,145,"2,579,877",1972.3.25,新築,0,312,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,神奈川障害者職業能力開発校,神奈川県相模原市南区桜台１３—１,神奈川県相模原市南区桜台１３番１,"2,428,082,117",庁舎等,"28,224.00","2,116,800,000",1953.10.1,所管換,市街化区域,第一種中高層住居専用地域,60,200,12,事務庁舎　外,8,"4,141.00","6,950.00","296,583,899",0,訓練施設,ＳＲＣ,2,"1,677.00","3,776.00","138,442,026",1990.1.31,新築,"317,312","14,380,906",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,愛知障害者職業能力開発校,愛知県豊川市一宮町上新切３３−１４,愛知県豊川市一宮町上新切３３−１４,3,,0,0,,,,,,,,事務庁舎　外,1,14,14,1,0,その他,Ｂ,1,14,14,1,1963.3.30,新築,0,2,0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,大阪障害者職業能力開発校,大阪府堺市南区城山台５—１—３,大阪府堺市南区城山台５−１−３,"1,793,067,184",庁舎等,"17,623.93","1,110,307,590",1989.10.30,所管換,市街化区域,第一種中高層住居専用地域,60,200,31,事務庁舎　外,7,"4,070.33","11,270.50","608,919,373",0,その他,ＲＣ,4,"1,434.35","5,889.38","292,818,159",1992.3.11,新築,"3,825,818","70,014,403",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,広島障害者職業能力開発校,広島県広島市南区宇品東４丁目１３５５，１３５６−２,広島県広島市南区宇品東４丁目１−２３,"736,605,062",庁舎等,"9,891.62","735,936,528",1964.3.31,交換,市街化区域,工業地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,"4,326","664,208",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,職業能力開発局,福岡障害者職業能力開発校,福岡県北九州市若松区蜑住１７２８—１,福岡県北九州市若松区蜑住１７２８−１,"900,119,566",庁舎等,"24,745.50","534,770,859",1988.3.24,所管換,市街化調整区域,都市計画用途地域指定なし,70,400,9,事務庁舎　外,6,"3,923.84","9,228.21","331,888,375",0,その他,ＲＣ,4,"2,108.70","6,444.74","217,443,149",1987.3.31,所管換,"1,955,777","31,504,555",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立保健医療科学院,国立保健医療科学院,埼玉県和光市南２−１５３５−２２,埼玉県和光市南２−３−６,"7,432,816,988",庁舎,"30,000.00","1,334,481,261",1998.10.2,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,50,試験研究施設　外,10,"5,735.00","30,252.00","4,560,439,967",0,試験研究施設,ＳＲＣ,8,"3,062.00","16,131.00","2,063,022,243",2001.11.28,新築,"18,756,208","1,519,139,552",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立感染症研究所,国立感染症研究所村山庁舎,東京都武蔵村山市学園４—７—１,東京都武蔵村山市学園４丁目７−１,"6,740,599,966",庁舎等,"19,748.61","1,244,162,430",1961.2.8,所属替,市街化区域,第一種中高層住居専用地域,60,200,65,試験研究施設,23,"8,573.32","25,816.18","2,882,075,105",0,試験研究施設,ＲＣ,0,"1,101.04","4,670.92","1,163,992,996",2008.8.29,新築,"112,864","2,614,249,567",0,0,0,0,0,0,0,0
厚生労働省,一般会計,公用財産,国立感染症研究所,厚生労働省戸山研究庁舎,東京都新宿区戸山１—２３—１,東京都新宿区戸山１丁目２３−１,"9,814,659,067",庁舎等,"18,123.03","6,814,259,280",1993.3.4,所管換,市街化区域,第一種中高層住居専用地域,60,300,58,試験研究施設,6,"6,412.03","31,740.42","2,180,166,469",0,試験研究施設,ＲＣ,4,"6,227.08","31,555.47","2,166,099,931",1992.8.25,所管換,"6,098,472","814,134,846",0,0,0,0,0,0,49,0
